,title,budget,popularity,production_companies,release_date,revenue,runtime,status,tagline,vote_average,vote_count
38706,The Perfect Human Diet,500000,0.806212,[],2012-05-22,0.0,90.0,Released,An unprecedented global exploration for a solution to America's #1 killer.,5.6,7.0
38713,Owned & Operated,500,0.249644,[],2012-07-02,0.0,106.0,Rumored,Imagine a world where your every move matters. Welcome to that world.,0.0,1.0
38718,The Handmaiden,8575000,16.727405,"[{'name': 'CJ Entertainment', 'id': 7036}, {'name': 'Moho Film', 'id': 34725}, {'name': 'Yong Film', 'id': 49096}]",2016-06-01,1983204.0,145.0,Released,Never did they expect to get into a controversial relationship...,8.1,453.0
38725,Blues Story,200000,0.111754,[],2003-11-01,0.0,90.0,Released,,4.0,2.0
38727,Alice Through the Looking Glass,170000000,14.61608,"[{'name': 'Walt Disney Pictures', 'id': 2}, {'name': 'Team Todd', 'id': 598}, {'name': 'Tim Burton Productions', 'id': 8601}, {'name': 'Roth Films', 'id': 16314}, {'name': 'Legend3D', 'id': 37455}]",2016-05-25,299370084.0,113.0,Released,It's time for a little madness.,6.5,1782.0
38735,The BFG,140000000,18.769476,"[{'name': 'Walt Disney Pictures', 'id': 2}, {'name': 'Amblin Entertainment', 'id': 56}, {'name': 'Reliance Entertainment', 'id': 7294}, {'name': 'Kennedy/Marshall Company, The', 'id': 7383}, {'name': 'Walden Media', 'id': 10221}]",2016-06-01,183345589.0,120.0,Released,The world is more giant than you can imagine.,6.0,1026.0
38753,Sausage Party,19000000,17.56963,"[{'name': 'Columbia Pictures', 'id': 5}, {'name': 'Sony Pictures Animation', 'id': 2251}, {'name': 'Sony Pictures Entertainment', 'id': 5752}, {'name': 'Annapurna Pictures', 'id': 13184}, {'name': 'Point Grey Pictures', 'id': 16615}, {'name': 'Nitrogen Studios Canada', 'id': 46875}]",2016-07-11,140705322.0,83.0,Released,Always use condiments,5.6,2310.0
38798,Captain Fantastic,5000000,16.519276,"[{'name': 'Electric City Entertainment', 'id': 8600}, {'name': 'ShivHans Pictures', 'id': 82673}, {'name': 'Post Haste Digital', 'id': 82674}]",2016-07-02,5879736.0,119.0,Released,He Prepared Them for Everything Except the Outside World.,7.9,1569.0
38801,Toni Erdmann,3537415,9.117054,"[{'name': 'Sony Pictures Classics', 'id': 58}, {'name': 'Arte', 'id': 201}, {'name': 'Komplizen Film', 'id': 1618}, {'name': 'Westdeutscher Rundfunk (WDR)', 'id': 7025}, {'name': 'Südwestrundfunk (SWR)', 'id': 16110}, {'name': 'Coop99 Filmproduktion', 'id': 52412}, {'name': 'KNM', 'id': 77154}, {'name': 'MonkeyBoy', 'id': 77155}, {'name': 'HiFilm', 'id': 79268}]",2016-07-14,1390172.0,162.0,Released,,7.3,270.0
38815,Adolf Hitler: The Greatest Story Never Told,5000,1.725653,"[{'name': 'TruthWillOut Films', 'id': 73526}]",2013-01-27,0.0,350.0,Released,The victor will never be asked if he told the truth.,5.5,13.0
38830,In Her Line of Fire,1000000,0.632334,"[{'name': 'ApolloProMovie & Co. 1. Filmproduktion', 'id': 95918}]",2006-04-21,0.0,88.0,Released,Behind Enemy Lines No Man Can Stop Her. Only One Woman Can Touch Her.,3.3,9.0
38836,Jai Gangaajal,1500000,0.338503,"[{'name': 'Prakash Jha Productions', 'id': 19145}]",2016-03-04,0.0,149.0,Released,,4.9,8.0
38842,The Meddler,3200000,5.510288,[],2016-04-05,4267218.0,100.0,Released,,6.0,89.0
38845,Finding Mr. Right,4881000,2.32186,[],2013-03-20,81350000.0,123.0,Released,,6.3,42.0
38850,Now You See Me 2,90000000,39.540653,"[{'name': 'Summit Entertainment', 'id': 491}, {'name': 'Lionsgate', 'id': 1632}, {'name': 'K/O Paper Products', 'id': 7296}, {'name': 'TIK Films', 'id': 72441}]",2016-06-02,334901337.0,129.0,Released,You Haven't Seen Anything Yet,6.7,3362.0
38864,Another State of Mind,130000,0.106839,[],1984-03-01,0.0,78.0,Released,Under the makeup. Over the edge. An incredible journey through the underground.,5.8,3.0
38878,Rescued by Rover,37,0.371776,"[{'name': 'Hepworth', 'id': 24148}]",1905-07-03,0.0,7.0,Released,,6.7,11.0
38885,The Other Side of the Wind,12000000,0.238154,"[{'name': ""Les Films de l'Astrophore"", 'id': 7573}, {'name': 'SACI', 'id': 36547}]",2018-12-31,0.0,0.0,Post Production,,0.0,1.0
38897,Julieta,1490000,6.768165,"[{'name': 'El Deseo', 'id': 49}, {'name': 'TVE', 'id': 103}, {'name': 'Canal+ France', 'id': 44602}, {'name': 'Ciné +', 'id': 79368}]",2016-04-08,0.0,96.0,Released,,7.0,246.0
38898,Café Society,30000000,9.2467,"[{'name': 'Gravier Productions', 'id': 1824}, {'name': 'Perdido Productions', 'id': 12966}]",2016-05-11,43763247.0,96.0,Released,Anyone who is anyone will be seen at Café Society.,6.4,826.0
38930,Life in a Fishbowl,2700000,1.658231,"[{'name': 'Axman Productions', 'id': 10116}, {'name': 'The Icelandic Filmcompany', 'id': 21445}, {'name': 'Harmonica Films', 'id': 69659}]",2014-05-16,0.0,125.0,Released,,7.6,6.0
38938,The Orheim Company,3500000,1.03949,"[{'name': 'Motlys', 'id': 2783}, {'name': 'Motlys Film- og TV-produksjon', 'id': 22070}]",2012-03-02,0.0,104.0,Released,,6.3,8.0
38949,The Day Will Come,4750000,2.18891,"[{'name': 'Zentropa Entertainments', 'id': 76}]",2016-04-21,0.0,110.0,Released,"Some have power, others have bravery.",8.2,15.0
38960,Savage,900000,0.371581,[],2011-03-11,0.0,90.0,Released,,6.0,2.0
38962,Kóblic,3500000,0.93037,"[{'name': 'Instituto Nacional de Cine y Artes Audiovisuales (INCAA)', 'id': 6458}, {'name': 'Televisión Federal (Telefe)', 'id': 21915}, {'name': 'Pampa Films', 'id': 34259}, {'name': 'Gloriamundi Producciones', 'id': 58393}, {'name': 'Antena 3', 'id': 85696}]",2016-04-14,0.0,92.0,Released,,6.3,15.0
38966,The Stool Pigeon,4000000,1.123992,"[{'name': 'Emperor Motion Pictures', 'id': 2726}, {'name': 'Huayi Brothers', 'id': 3393}, {'name': 'Sil-Metropole Organisation', 'id': 5686}]",2010-08-26,0.0,113.0,Released,,5.4,16.0
38968,Swiss Army Man,3000000,9.196678,"[{'name': 'A24', 'id': 41077}, {'name': 'BlackBird', 'id': 77939}, {'name': 'Tadmor', 'id': 78874}]",2016-06-24,4210454.0,97.0,Released,We all need somebody to lean on.,6.8,839.0
38970,A Violent Prosecutor,500,1.398756,[],2016-02-03,50.0,126.0,Released,,7.6,25.0
38984,Graduation,2000000,2.840429,"[{'name': 'Why Not Productions', 'id': 729}, {'name': 'Mobra Films', 'id': 5545}]",2016-05-20,343617.0,127.0,Released,A Father Will Do Anything To Save His Daughter's Future,6.7,54.0
38986,Counting,50000,0.125118,[],2015-02-09,0.0,111.0,Released,,8.3,3.0
38988,Sharkansas Women's Prison Massacre,600000,3.812053,"[{'name': 'Cinetel Films', 'id': 10399}, {'name': 'CALUV Films', 'id': 51022}]",2015-11-04,0.0,84.0,Released,You Can Never Truly Escape,5.7,10.0
38992,The Bandit Hound,3000000,0.659235,"[{'name': 'Cappricielli', 'id': 76207}, {'name': 'All in Films', 'id': 76208}]",2016-04-12,0.0,87.0,Released,Not all dogs go to heaven.,8.0,2.0
39012,8213: Gacy House,500,1.184452,"[{'name': 'The Asylum', 'id': 1311}]",2010-09-28,0.0,85.0,Released,"In 2004, A film crew set out to find the ghost of John Wayne Gace. They did.",3.2,18.0
39036,Dead Man's Hand,200000,0.081074,[],2007-07-01,0.0,80.0,Released,,4.5,2.0
39038,Teenage Mutant Ninja Turtles: Out of the Shadows,135000000,13.047776,"[{'name': 'Paramount Pictures', 'id': 4}, {'name': 'Nickelodeon Movies', 'id': 2348}, {'name': 'Platinum Dunes', 'id': 2481}, {'name': '5150 Action', 'id': 47354}, {'name': 'Gama Entertainment Partners', 'id': 77208}]",2016-06-01,245623848.0,112.0,Released,Raise some shell.,5.8,984.0
39040,Grizzly Rage,2000000,0.901783,"[{'name': 'RHI Entertainment', 'id': 20358}, {'name': 'Peace Arche Entertainment Group', 'id': 55129}]",2007-06-07,0.0,86.0,Released,,3.6,8.0
39041,The Darkness,4000000,12.187189,"[{'name': 'Universal Pictures', 'id': 33}, {'name': 'Blumhouse Productions', 'id': 3172}, {'name': 'Chapter One Films', 'id': 55265}]",2016-05-13,10898293.0,92.0,Released,Evil comes home,4.5,162.0
39050,Brexit: The Movie,430000,0.203742,"[{'name': 'Wag TV', 'id': 20588}]",2016-05-11,0.0,71.0,Released,"Exposing the EU racket & making the case for a prosperous, independent Britain.",6.3,3.0
39058,Elstree 1976,370000,0.667803,"[{'name': 'Canal Cat Films', 'id': 50146}]",2015-10-09,0.0,90.0,Released,Behind the masks. Beneath the helmets. Big people. Small roles.,6.1,7.0
39067,Next Time I'll Aim for the Heart,5100000,8.323292,"[{'name': 'Mars Films', 'id': 819}, {'name': 'Les Productions du Trésor', 'id': 2612}, {'name': 'Sunrise Films', 'id': 19850}]",2014-11-12,0.0,111.0,Released,,5.6,89.0
39096,Boris - Il film,3347850,2.906503,"[{'name': 'Rai Cinema', 'id': 2683}, {'name': 'Wildside Media', 'id': 14158}]",2011-04-01,1248748.0,108.0,Released,"Dopo ""Lo Squalo"" un altro gigante del cinema.",6.8,74.0
39097,The Conjuring 2,40000000,14.767317,"[{'name': 'New Line Cinema', 'id': 12}, {'name': 'Dune Entertainment', 'id': 444}, {'name': 'The Safran Company', 'id': 11565}, {'name': 'Evergreen Media Group', 'id': 31375}, {'name': 'warner bross Turkey', 'id': 47502}, {'name': 'Soho VFX', 'id': 54392}, {'name': 'Atomic Monster', 'id': 76907}]",2016-05-13,320170008.0,134.0,Released,The next true story from the case files of Ed and Lorraine Warren,7.0,2018.0
39122,Bienvenue à bord,12000000,4.826919,"[{'name': 'M6 Films', 'id': 1115}, {'name': 'Same Player', 'id': 4696}, {'name': 'Pathé', 'id': 7981}, {'name': 'Appaloosa Films', 'id': 22689}]",2011-10-05,0.0,0.0,Released,,5.3,118.0
39132,Julia X,4000000,2.22594,"[{'name': 'Dixie Theatrical Corporation', 'id': 26610}]",2011-09-24,0.0,92.0,Released,,4.4,34.0
39134,Comment c'est Loin,2023920,4.72778,"[{'name': 'NoLITa Cinema', 'id': 67043}]",2015-12-09,0.0,90.0,Released,,7.2,177.0
39149,Ghostbusters,144000000,17.162744,"[{'name': 'Columbia Pictures', 'id': 5}, {'name': 'Village Roadshow Pictures', 'id': 79}, {'name': 'Montecito Picture Company, The', 'id': 4607}, {'name': 'LStar Capital', 'id': 34034}, {'name': 'Feigco Entertainment', 'id': 61791}, {'name': 'Pascal Pictures', 'id': 84041}, {'name': 'Ghostcorps', 'id': 84042}]",2016-07-14,229147509.0,116.0,Released,Who You Gonna Call?,5.3,2203.0
39152,You and I,20000000,1.393826,"[{'name': 'RAMCO', 'id': 24296}, {'name': 'Angels Kiss', 'id': 24297}]",2011-01-31,0.0,100.0,Released,Love and desire... it gets complicated.,4.9,18.0
39160,Multiple Maniacs,5000,1.33737,"[{'name': 'Dreamland Studios', 'id': 17405}]",1970-04-10,0.0,90.0,Released,,6.1,20.0
39197,Identicals,2004384,1.090345,"[{'name': 'Hot Property Films', 'id': 4304}, {'name': 'Rinkel Film', 'id': 24306}, {'name': 'Illuminations Films', 'id': 24372}, {'name': 'Finite Films', 'id': 31785}]",2015-06-20,0.0,100.0,Released,None of us are as unique as we hope,4.1,13.0
39203,Life Feels Good,996519,1.591464,"[{'name': 'MFA Filmdistribution', 'id': 910}, {'name': 'Polski Instytut Sztuki Filmowej', 'id': 11240}, {'name': 'Silesia Film (coprodukcja)', 'id': 74832}, {'name': 'Agencja Filmowa Telewizji Polskiej (coprodukcja)', 'id': 74833}]",2013-10-11,0.0,107.0,Released,,7.5,23.0
39224,Central Intelligence,50000000,11.374041,"[{'name': 'New Line Cinema', 'id': 12}, {'name': 'Universal Pictures', 'id': 33}, {'name': 'Bluegrass Films', 'id': 13778}, {'name': 'Principato-Young Entertainment', 'id': 37845}]",2016-06-15,216972543.0,107.0,Released,Saving the world takes a little Hart and a big Johnson,6.2,1699.0
39238,Udta Punjab,5980000,4.195845,"[{'name': 'Balaji Motion Pictures', 'id': 3750}, {'name': 'Phantom Films', 'id': 7435}]",2016-06-17,14900000.0,149.0,Released,,7.4,32.0
39256,How to Let Go of the World and Love All the Things Climate Can't Change,1600000,0.105145,"[{'name': 'International WOW Company', 'id': 8790}]",2016-04-02,0.0,125.0,Released,,4.0,2.0
39257,Mansquito,5000000,1.801287,"[{'name': 'Active Entertainment', 'id': 10345}, {'name': 'Nu Image / Millennium Films', 'id': 25473}, {'name': 'Equity Pictures Medienfonds GmbH & Co. KG II', 'id': 26948}]",2005-03-05,0.0,92.0,Released,,4.8,8.0
39283,Header,349999,0.153376,[],2006-08-12,0.0,89.0,,,5.8,4.0
39286,Te3n,5069632,1.434237,"[{'name': 'Endemol India', 'id': 72023}, {'name': 'Blue Waters Motion Pictures', 'id': 78688}, {'name': 'Kross Pictures', 'id': 78691}]",2016-06-10,4817642.0,136.0,Released,,6.8,23.0
39287,Jason Bourne,120000000,19.133256,"[{'name': 'The Kennedy/Marshall Company', 'id': 862}, {'name': 'Captivate Entertainment', 'id': 25716}, {'name': 'Pearl Street Films', 'id': 29313}, {'name': 'Double Negative', 'id': 31922}, {'name': 'Perfect World (Beijing) Pictures Co.', 'id': 83871}]",2016-07-27,415484914.0,123.0,Released,You know his name,5.9,2386.0
39298,Shamitabh,3700000,1.244056,"[{'name': 'Balaji Motion Pictures', 'id': 3750}, {'name': 'Wunderbar Films', 'id': 12466}, {'name': 'Amitabh Bachchan Corporation Limited', 'id': 38056}, {'name': 'Hope Productions', 'id': 78597}]",2015-02-06,0.0,135.0,Released,,5.8,18.0
39325,Black November,12500000,2.107069,"[{'name': 'Wells & Jeta Entertainment', 'id': 44067}]",2012-12-07,0.0,95.0,Released,Blood Will Be Spilled,6.4,4.0
39327,Raman Raghav 2.0,521873,1.668794,"[{'name': 'Phantom Films', 'id': 7435}]",2016-06-24,1013926.0,127.0,Released,,7.1,27.0
39331,The Legend of Tarzan,180000000,45.38298,"[{'name': 'Village Roadshow Pictures', 'id': 79}, {'name': 'Dark Horse Entertainment', 'id': 552}, {'name': 'Jerry Weintraub Productions', 'id': 2596}, {'name': 'RatPac-Dune Entertainment', 'id': 41624}, {'name': 'Beagle Pug Films', 'id': 46339}, {'name': 'Riche Productions', 'id': 86565}, {'name': 'Village Roadshow Films North America', 'id': 86566}]",2016-06-29,356743061.0,109.0,Released,Human. Nature.,5.5,2488.0
39332,The Purge: Election Year,10000000,13.1789,"[{'name': 'Universal Pictures', 'id': 33}, {'name': 'Why Not Productions', 'id': 729}, {'name': 'Platinum Dunes', 'id': 2481}, {'name': 'Blumhouse Productions', 'id': 3172}]",2016-06-29,118587880.0,105.0,Released,Keep America great,6.1,1356.0
39333,Mike and Dave Need Wedding Dates,33000000,12.237571,"[{'name': 'Twentieth Century Fox Film Corporation', 'id': 306}, {'name': 'Chernin Entertainment', 'id': 7076}, {'name': 'TSG Entertainment', 'id': 22213}]",2016-07-07,77068246.0,98.0,Released,They needed hot dates. They got hot messes.,5.9,901.0
39334,Ice Age: Collision Course,105000000,20.151037,"[{'name': 'Blue Sky Studios', 'id': 9383}, {'name': 'Twentieth Century Fox Animation', 'id': 11749}]",2016-06-23,408579038.0,100.0,Released,One small step. One giant mess.,5.6,1170.0
39335,Lights Out,4900000,11.494907,"[{'name': 'New Line Productions', 'id': 8781}, {'name': 'Matter Productions', 'id': 13554}, {'name': 'Atomic Monster', 'id': 76907}]",2016-07-21,148868835.0,81.0,Released,,6.3,1174.0
39336,Pete's Dragon,65000000,12.189941,"[{'name': 'Walt Disney Pictures', 'id': 2}, {'name': 'Walt Disney Studios Motion Pictures', 'id': 3036}]",2016-08-10,143695338.0,102.0,Released,Some secrets are too big to keep.,6.2,697.0
39340,The Duel,10000000,5.927867,"[{'name': '26 Films', 'id': 2157}, {'name': 'Mandeville Films', 'id': 10227}, {'name': 'Atomic Entertainment', 'id': 26767}, {'name': 'Lionsgate Premiere', 'id': 85885}, {'name': 'Mississippix Studios', 'id': 94187}]",2016-06-24,4500.0,110.0,Released,Vengeance cannot be denied.,5.5,82.0
39347,The Demolitionist,1000000,0.425629,"[{'name': 'Planet Productions', 'id': 6562}, {'name': 'A-Pix Entertainment', 'id': 14280}, {'name': 'Le Monte Entertainment', 'id': 14281}]",1995-03-09,0.0,0.0,Released,"This time, the law takes off their cuffs",5.3,6.0
39358,La Chance de ma vie,5000000,4.105063,"[{'name': 'Procirep', 'id': 311}, {'name': 'Mars Films', 'id': 819}, {'name': 'Wild Bunch', 'id': 856}, {'name': 'SCOPE Invest', 'id': 2250}, {'name': 'Fidélité Films', 'id': 2927}, {'name': 'TF1 Films Production', 'id': 3823}, {'name': 'Cinémage 4', 'id': 7455}, {'name': 'Scope Pictures', 'id': 11199}, {'name': 'Orange Cinéma Séries', 'id': 11620}, {'name': 'Région Wallone', 'id': 11920}, {'name': 'Jerico', 'id': 19491}, {'name': 'Bruxelles Capitale', 'id': 72497}]",2011-01-05,0.0,87.0,Released,This guy is a disaster or...,5.6,79.0
39371,Marauders,15000000,6.389818,"[{'name': 'Grindstone Entertainment Group', 'id': 3604}, {'name': 'Emmett/Furla Films', 'id': 10405}, {'name': '4th Wall Entertainment', 'id': 63075}]",2016-07-01,0.0,107.0,Released,The rich will pay,5.9,148.0
39381,The Nightmare,85876,2.647094,"[{'name': 'OOO-Films', 'id': 77970}, {'name': 'Bon Voyage Films', 'id': 77971}]",2015-07-01,0.0,88.0,Released,,6.3,26.0
39389,They Will Have to Kill Us First,522360,0.074027,"[{'name': 'Spring Films', 'id': 9158}, {'name': 'Together Films', 'id': 80448}, {'name': 'Mojo Musique', 'id': 80449}]",2015-10-13,0.0,105.0,Released,,5.0,1.0
39391,Pond Hockey,75,0.006201,[],2008-08-12,0.0,82.0,Released,The pond. This is where hockey was born-under the open sky-where the ice is gritty and so is the play.,0.0,0.0
39411,Quarantine L.A.,1200000,0.70729,"[{'name': 'Magic Elevator', 'id': 14019}]",2013-03-09,0.0,75.0,Released,,4.0,11.0
39417,The Desert Song,354000,0.005051,"[{'name': 'Warner Bros.', 'id': 6194}]",1929-04-08,0.0,123.0,Released,Warner Brothers' spectacular SINGING success,0.0,0.0
39418,The Journey,1220000,0.497461,"[{'name': 'Astro Shaw', 'id': 19055}, {'name': 'Woohoo Pictures', 'id': 19897}]",2014-01-30,0.0,102.0,Released,,7.7,3.0
39422,The Journey,500000,0.142783,[],2001-06-13,0.0,93.0,Released,Sometimes you take a trip. Sometimes the trip takes you.,5.3,2.0
39439,The Dog Lover,2000000,1.638785,"[{'name': 'ESX Productions', 'id': 37081}, {'name': 'ESX Entertainment', 'id': 79279}]",2016-07-08,0.0,101.0,Released,She ended up on the wrong side of right.,5.3,6.0
39446,The Innocents,6000000,6.915263,"[{'name': 'France 2 Cinéma', 'id': 83}, {'name': 'Mars Films', 'id': 819}, {'name': 'Eurimages', 'id': 850}, {'name': 'Canal+', 'id': 5358}, {'name': 'Polish Film Institute', 'id': 6555}, {'name': 'Ciné+', 'id': 10611}, {'name': 'Scope Pictures', 'id': 11199}, {'name': 'France 2 (FR2)', 'id': 11359}, {'name': 'Mandarin Films', 'id': 12096}, {'name': 'Aeroplan Film', 'id': 72742}, {'name': 'Sofica Manon 5', 'id': 75982}, {'name': 'Cofinova 11', 'id': 75983}, {'name': 'La Banque Postale Image 8', 'id': 75984}, {'name': 'A Plus Image 6', 'id': 75985}, {'name': 'NC+', 'id': 75986}]",2016-02-10,0.0,115.0,Released,,7.1,87.0
39456,Porta dos Fundos: Contrato Vitalício,840000,1.357903,"[{'name': 'Paramount Pictures', 'id': 4}, {'name': 'Paris Filmes', 'id': 53105}, {'name': 'Porta dos Fundos', 'id': 75998}, {'name': 'Telecine Productions', 'id': 75999}]",2016-06-30,0.0,90.0,Released,,4.3,19.0
39463,Nerve,19000000,14.9837,"[{'name': 'Lionsgate', 'id': 1632}, {'name': 'Allison Shearmur Productions', 'id': 47706}, {'name': 'Keep Your Head', 'id': 79963}]",2016-07-27,85241496.0,96.0,Released,Are you a watcher or a player?,7.1,2262.0
39464,Code of Honor,8000000,2.202722,"[{'name': 'Steamroller Productions', 'id': 3495}, {'name': 'Premiere Entertainment Group', 'id': 35625}]",2016-05-06,0.0,106.0,Released,There is no honor in revenge.,4.1,17.0
39468,You're Human Like the Rest of Them,2,0.003245,[],1967-05-29,0.0,18.0,Released,,0.0,0.0
39475,Sully,60000000,18.275689,"[{'name': 'Malpaso Productions', 'id': 171}, {'name': 'Warner Bros.', 'id': 6194}, {'name': 'Kennedy/Marshall Company, The', 'id': 7383}, {'name': 'FilmNation Entertainment', 'id': 7493}, {'name': 'RatPac Entertainment', 'id': 28732}, {'name': 'Flashlight Films', 'id': 65359}]",2016-09-07,238470033.0,96.0,Released,The Untold Story Behind the Miracle on the Hudson.,7.0,2106.0
39491,Dirty Lies,1000000,2.683914,"[{'name': 'Marshall Law Entertainment', 'id': 73734}]",2016-02-27,0.0,94.0,Released,Living the dream will cost you.,6.7,3.0
39493,Crazy Eyes,10000000,0.198348,[],2012-07-06,0.0,95.0,Released,Just another story about love,4.3,5.0
39495,Sultan,10400000,6.070606,"[{'name': 'Yash Raj Films', 'id': 1569}]",2016-07-06,102000000.0,170.0,Released,Wrestling is not a sport. Its about fighting what lies within.,7.0,71.0
39501,Charlie,1900000,1.188662,"[{'name': 'Finding Cinema', 'id': 70186}]",2015-12-24,5900000.0,130.0,Released,,7.4,10.0
39506,One Day Like Rain,500000,0.152431,[],2007-06-15,0.0,90.0,Rumored,,4.7,3.0
39513,Dead Sea,500000,0.966179,"[{'name': 'Dead Sea Films', 'id': 23553}]",2014-04-15,0.0,90.0,Released,It's Feeding Time,2.4,8.0
39517,The Last King,5455000,50.949523,"[{'name': 'Newgrange Pictures', 'id': 16076}, {'name': 'Paradox Film 3', 'id': 78093}]",2016-02-12,0.0,99.0,Released,A story of legendary bravery,5.2,47.0
